household_size,seasonal_index,garden_area,number_of_bathrooms,children_count,elderly_count,appliance_count,temperature,daily_liters_used
4,1.13,182.22,4,0,2,7,27.25,1065.903685
1,1.07,143.04,2,1,0,,16.98,588.0461262
4,1.27,217.59,4,2,1,,35.1,1231.343699
5,1.42,32.07,3,0,2,16,27.62,1017.244936
5,,293.49,3,2,0,13,23.82,1345.999002
7,,287.23,4,1,0,14,24.71,1636.822466
1,0.9,47.78,4,3,1,13,18.56,538.5808743
7,1.04,296.87,3,3,1,16,37.54,1564.136133
7,1.18,,2,0,0,12,32.26,1306.208817
6,1.45,148.37,2,2,0,9,28.86,1209.32352
2,1.01,132.04,4,2,1,15,24.79,877.6904164
2,1.04,240.41,4,1,0,6,32,981.0421483
4,1.21,188.39,1,2,2,14,38.51,1005.360361
4,1.43,160.56,1,1,0,8,35.81,927.9805201
6,1.18,38.49,2,1,1,10,36.5,993.826262
4,0.92,162.96,1,2,0,5,35.57,866.978685
2,0.85,45.06,2,2,1,14,21.1,612.5071957
7,1.42,235.96,1,3,2,18,30.52,1479.147628
3,1.27,127.76,2,3,1,9,25.8,826.1235421
5,0.95,187.04,1,2,,9,18.74,1016.054157
3,1.31,158.9,3,3,1,14,10.33,974.1683506
3,1.3,104.34,4,1,1,5,36.27,930.0363511
2,1.34,279.89,1,3,2,16,16.01,
3,1.42,87.28,2,0,0,7,10.47,807.578189
6,0.91,259.93,2,3,0,10,20.07,1289.910982
1,1.47,235.99,3,3,1,19,17.8,968.3049551
4,1.5,142.99,2,0,1,5,38.68,887.973003
1,0.81,14.54,4,2,2,13,24.92,558.606189
7,0.86,99.86,1,2,2,11,24.56,1101.86258
5,1.1,149.54,1,2,0,16,13.52,1125.115012
4,0.82,95.29,1,2,0,15,39.1,833.1575789
3,1.31,90.16,3,2,1,13,43.53,832.272763
5,1.26,240.31,4,2,1,5,24.39,1227.28365
4,1.34,89.07,4,3,0,18,26.09,1057.657585
6,1.5,141.16,4,2,,5,11.49,1237.559039
6,1.45,150.3,4,3,1,,31.78,1335.434033
6,1.01,290.92,4,1,1,,26.75,1516.328551
6,1.08,66.32,2,1,2,9,27.73,1033.969939
3,1.34,33.38,1,0,1,17,16.16,756.1183962
1,1.07,259.21,3,2,1,15,10.62,867.334865
4,1.29,48.05,4,3,0,13,35.27,930.2275222
3,1.44,158.59,4,1,0,11,37.8,1018.715495
6,1.08,166.57,3,1,1,17,25.5,1320.930554
7,1.19,85.36,3,2,0,5,26.68,1176.341395
1,1.39,122.66,3,0,0,19,17.43,816.318182
7,1.13,94.78,1,1,2,7,31.53,1110.418326
5,1,173.85,1,1,1,13,21.45,1065.343828
7,0.98,268.29,4,2,0,6,31.6,1477.304032
5,0.85,69.68,3,0,2,8,28.31,932.6838246
5,1.03,149.43,2,3,1,17,21.94,1142.975579
6,1.28,23.33,2,3,0,19,39.47,1081.050057
5,0.84,278.71,3,2,1,5,23.69,1210.60202
2,0.99,,3,0,0,14,23.34,1004.060112
4,0.88,264.63,4,0,0,14,20.38,1235.996507
4,1.08,186.15,1,3,1,5,,930.3798317
6,0.87,74.35,2,2,0,13,31.79,1026.811261
2,1.32,253,3,3,0,14,44.69,1033.139604
7,1.45,227.22,1,1,2,12,35.84,1397.445948
3,0.93,152.08,2,2,0,6,24.86,806.64573
7,0.98,153.24,2,0,2,7,30.41,1236.624492
3,0.91,232.78,4,0,2,8,23.62,1032.851959
5,0.93,263.75,2,2,0,9,43.15,1192.798797
1,1.02,29.36,3,2,2,14,28.81,528.102972
3,1,147.96,,1,,17,29.36,878.5870876
1,1.07,162.02,1,0,2,19,37.31,716.80331
,1.17,44.5,3,0,1,7,12.75,857.899845
1,1.31,235.95,4,2,1,17,44.76,962.0298015
4,1.42,239.89,2,0,1,10,25.95,1135.877928
2,1.12,145.81,2,1,0,18,17.92,825.6803846
2,1.44,278.38,2,0,0,16,43.52,1045.794945
6,1.28,134.48,1,3,1,17,31.58,1214.456775
6,1.31,128.83,2,1,1,9,20.17,1175.313139
,1.17,27.35,1,1,0,,12.56,891.067752
3,1.17,208.03,2,,2,8,17.97,936.5236856
5,1.17,172.26,2,1,0,14,39.5,1120.347586
4,1.14,81.96,2,3,1,17,13.84,931.7292021
5,1.12,274.31,2,,1,7,39.15,1202.807744
1,1.34,16.15,3,0,0,11,42.23,511.6969141
4,1.07,47.8,3,3,0,10,13.94,831.797349
6,0.94,116.44,4,2,0,,37.87,1180.110495
2,0.89,136.06,3,3,2,6,43.61,723.5116552
6,1.42,168.06,3,2,1,17,21.54,1330.288766
3,1.4,104.99,1,2,0,10,17.55,780.2700875
4,0.97,,2,1,2,18,38.02,1239.344342
4,0.88,145.58,4,1,1,5,14.87,1004.173734
1,1.47,213.65,3,3,0,9,14.07,787.2541324
3,1.14,107.15,3,0,2,19,30.68,924.2597826
,0.87,242.75,4,2,1,6,19.16,948.7627552
7,0.95,209.99,4,0,0,8,30.46,1409.556736
4,1.29,253.19,1,3,2,14,34.95,1100.659104
4,0.86,68.14,4,1,2,8,17.91,899.1251336
1,1.1,283.48,2,2,1,14,11.59,875.6705574
5,1.1,276.05,3,3,1,9,25.77,1327.17896
2,1.28,137.53,2,3,2,8,25.54,749.4178954
6,0.94,43.61,4,2,0,15,11.53,1130.431283
3,1.49,139.69,4,1,1,15,20.12,1033.133979
4,0.91,130.27,3,3,0,16,30.97,1021.648169
4,1.22,252.01,1,2,1,12,42.65,1136.382509
6,1.03,11.53,3,0,1,7,20.94,946.4057292
2,0.89,29.34,2,0,1,5,12.85,453.9136414
5,1.18,195.1,3,0,0,16,44.58,1235.976917
4,0.92,16.39,1,0,0,12,24.9,
2,1.28,209.83,4,2,0,8,29.47,981.544787
6,0.82,116.04,4,3,0,14,22.95,1221.376369
1,1.16,294.86,3,,2,12,28.88,920.0795839
5,0.95,138.42,2,2,0,13,30.54,1067.122282
3,1.46,230.72,4,,2,8,32.55,1117.550036
4,1.3,189.39,1,2,2,9,26.06,957.3065792
2,1.33,150.54,4,0,1,17,19.88,929.7089798
1,1.29,149.16,3,3,0,13,30.14,775.4324289
3,1.27,285.4,2,0,1,7,10.09,1023.019344
7,0.9,295.03,1,2,1,15,19.25,1453.537528
2,1.5,272.01,3,3,1,12,25.75,1040.802045
2,1.26,119.66,1,2,1,14,19.49,723.9584876
3,1.43,42.57,2,2,1,15,25.86,805.7234648
1,1.15,91.72,4,2,1,5,16.86,683.3745813
7,1,138.67,2,2,1,11,23.5,1240.481407
6,1.11,169.27,4,1,1,10,20.15,1308.880179
1,1.08,113.79,2,3,0,12,25.1,628.4853987
5,0.81,233.87,4,1,0,10,26.84,1222.034745
4,1.27,144.26,1,1,2,7,16.6,900.4173785
3,1.32,256.71,1,1,1,12,12.03,1030.371278
6,0.83,137.29,3,1,1,18,25.25,1205.070863
7,0.97,179.04,4,0,2,7,27.95,1363.214993
3,1.27,172.01,1,3,2,14,42.64,905.6477307
3,1.03,39.31,1,2,1,17,40.33,703.7978958
1,1.45,149.72,2,1,2,19,,800.0679016
4,0.88,122.96,3,3,1,9,44.05,920.3379329
5,1.45,159.78,1,2,1,12,15.05,1104.167902
2,1.44,81.24,1,2,2,10,11.25,673.214906
2,1.47,184.87,1,3,1,15,39.21,839.2038333
3,0.85,197.39,2,2,0,14,16.41,923.5532238
4,0.99,120.32,4,0,0,17,19.72,1046.014369
7,0.98,198.83,1,2,0,19,28.64,
7,1.42,114.08,4,3,2,18,44.67,1400.729451
6,1.37,158.43,1,2,1,10,39.48,1155.900158
1,0.91,,1,3,1,18,36.95,795.7116295
4,0.9,63.53,4,1,2,14,39.95,957.9251228
4,1.13,299.26,3,3,1,5,27.12,1235.534681
1,0.92,77.84,2,0,1,10,19.55,518.046144
7,1.13,223.35,4,3,2,7,27.54,1392.532484
7,1.39,245.2,1,0,2,18,,1486.606239
7,1.15,187.7,3,2,1,16,18.42,1418.641437
3,1.31,96.12,3,0,0,17,20.92,934.6564051
4,0.98,56.36,3,3,2,12,25.08,862.0118928
2,0.99,55.54,3,3,2,16,11.41,713.7489472
1,1.22,93.24,4,3,2,11,12.8,679.9559261
7,1.4,123.28,1,1,0,18,36.29,1293.763094
6,1.17,35.11,2,1,1,12,32,1024.747263
7,0.94,37.47,2,1,1,7,10.32,1028.084988
7,0.95,249.83,2,2,2,7,20.95,1384.067419
5,1.23,75.73,1,3,2,17,37.28,983.2759765
3,0.87,140.62,4,3,1,8,15.2,857.3918322
1,0.85,47.27,1,1,0,13,35.74,459.5026125
5,0.87,91.35,4,0,2,18,35.82,1100.468971
5,1.07,122.7,2,0,0,19,44.35,1124.089448
6,1.05,221.53,4,1,1,6,18.71,1321.453371
4,0.8,193.37,1,2,2,18,43.63,991.7536914
6,,28.5,3,1,0,14,33.2,1002.478622
4,1.04,176.41,,2,1,15,19.27,1161.519123
4,1.1,192.7,4,1,0,10,21.12,1051.699627
1,1.08,182.49,2,0,0,5,40.39,666.2752341
7,1.02,10.7,1,2,2,14,22.37,1005.623963
1,1.37,137.72,1,2,1,7,33.04,610.6702736
3,1.09,256.56,2,1,1,8,15.92,1022.44266
4,1.25,281.32,3,3,0,17,20.21,1275.677799
5,1.38,145.35,1,1,1,19,13.88,1113.691959
7,1.4,192.35,3,3,1,7,25.91,1391.995816
2,1.4,18.07,4,0,2,12,28.84,732.8284606
3,1.15,238.57,1,0,1,8,34.03,931.8737039
1,1.26,76.87,4,1,0,15,24.61,720.8698352
6,1.02,38.9,2,1,2,17,22.24,1043.070486
3,1.4,23.77,4,0,1,5,41.95,765.1520106
3,0.95,202.94,3,3,1,10,28.1,968.4203985
7,1.35,135.5,3,2,2,9,42.18,1302.810531
3,1.13,251.28,1,0,0,18,17.46,1036.712368
3,1.01,29.23,1,1,0,18,30.97,692.6985496
2,1.07,62.58,1,3,2,9,44.34,574.1767042
6,1.21,16.13,2,2,0,5,21.92,933.8407279
6,1.45,272.59,3,2,2,7,36.81,1421.57463
6,0.87,196.98,4,2,0,10,12.04,1259.857555
,1.44,33.89,2,0,1,19,41.84,892.0678909
5,1.37,100.52,,3,1,10,40.31,1034.540813
6,1.21,213.94,3,3,2,13,41.86,1346.57878
3,0.89,27.56,4,2,2,19,12.28,843.329475
3,1.37,92.69,2,1,0,10,19.6,796.4732739
6,1.28,227.77,2,3,1,17,14.4,1397.835576
7,1.15,181.6,2,0,0,10,37.73,1263.728766
6,1.42,151.22,3,2,1,14,37.6,1305.366242
3,1.27,89.45,2,3,0,8,11.35,779.3372755
4,1,117.33,4,2,1,6,29.43,954.418083
1,0.83,73.64,1,3,0,15,,515.0548299
1,1.33,164.72,4,1,2,8,30.24,792.2405222
6,0.98,57.55,1,2,1,16,17.51,1001.24187
2,1,206.38,1,2,1,7,29.87,
6,1.11,207.73,2,2,0,16,28.76,1306.278567
7,1.32,50.02,1,3,2,19,30.12,1182.696566
6,1.45,48.26,1,0,0,7,43.58,940.0285394
1,0.95,229.14,1,2,0,8,22.79,691.7320559
3,1.42,187.72,1,1,1,19,25.6,1015.719475
6,1.22,21.98,2,1,2,10,23.48,1022.284714
3,1.4,178.82,2,0,2,15,30.04,974.1416242
3,1.39,122.56,4,3,1,15,40.8,950.1505351
2,1.07,67.7,4,1,1,10,44.33,763.6182501
3,1.27,40.62,3,,0,7,36.48,744.8231967
1,1.46,34.05,2,2,0,18,18.36,614.2141872
4,1.27,200.1,2,2,1,9,43.07,1082.458568
4,1.12,14.37,3,2,0,14,27.7,816.5812026
5,1.06,186.97,3,0,0,19,21.18,1221.955874
7,0.9,108.47,3,1,1,8,25.34,1179.637871
6,1.5,42.89,3,0,0,10,25.68,1080.379041
7,1.26,177.8,4,1,0,14,18.08,1488.505541
1,0.99,219.52,1,0,0,7,,692.9790688
3,0.85,49.89,4,1,2,,41.29,844.0922925
4,1.33,194.44,3,2,1,17,15,1161.579858
7,1.4,71.04,2,0,0,15,21.29,1203.831786
1,1.1,226.78,4,3,2,11,22.48,864.7161729
4,1.47,191.93,3,2,2,15,19.43,1143.045713
3,1.03,256.75,3,0,1,6,37.44,1019.102044
7,1.33,132.6,3,3,0,16,30.55,1371.011266
4,0.98,94.72,2,1,1,19,20.48,938.974957
6,1.04,144.95,2,2,0,14,21.04,1209.577577
6,1.22,288.75,3,2,0,14,38.85,
5,0.83,244.72,4,2,1,18,29.8,1365.125066
5,0.95,248.73,3,3,2,9,17.78,1205.352257
4,0.92,212.08,1,3,1,11,27.81,997.5932754
1,1.03,122.04,3,0,1,10,33.44,673.518909
6,1.34,140.62,2,1,0,12,36.35,1192.832748
1,1.44,31.68,2,2,2,5,42.56,460.8746532
1,0.81,173.94,4,1,1,6,16.53,721.5534684
4,0.98,60.68,3,1,1,,26.88,865.2214904
1,0.82,106.26,3,0,0,12,14.52,597.1058859
6,1.4,153.54,3,3,0,19,37.68,1288.886886
3,0.94,186.02,4,0,1,5,44.04,917.9684149
5,1.34,24.6,2,,2,8,42.74,841.5370139
3,0.82,51.62,1,1,2,18,16.18,727.4899276
1,1.08,257.38,1,0,0,12,42.27,775.1464415
3,1.05,259.11,3,2,2,15,26.67,1112.946326
6,1.03,25.05,2,3,0,10,38.02,932.1913689
6,1.2,31.49,2,1,2,18,41.32,1072.472356
1,1.07,103.22,3,2,1,17,26.33,722.9428767
4,1.08,134.63,1,0,2,16,24.47,959.5875905
3,0.93,219.04,2,0,1,14,17.95,944.5133334
4,1.09,269.54,4,3,0,11,30.6,1307.093569
4,1.32,39.68,1,1,0,9,43.68,753.0487263
2,1.03,178.7,3,,0,16,40.5,888.3311475
1,1.4,92.22,2,2,0,9,19.51,618.1177334
5,0.92,21.27,2,1,0,12,12.81,896.501938
6,1.39,67.2,3,2,1,7,32.14,1079.753993
6,1.23,214.21,2,3,1,16,22.13,1357.00673
1,1.1,265.09,1,1,1,,18.38,804.8789468
7,0.82,73.49,1,3,2,16,31.06,1119.364509
7,0.89,35.72,3,0,2,,29.56,1136.488833
7,1.09,180.76,3,1,1,17,42.72,1432.943264
5,1.41,51.33,1,2,1,9,11.34,899.2503042
,1.47,173.2,3,0,0,7,24.54,
1,1.45,55.98,2,0,2,5,16.23,514.6983077
6,0.99,115.91,1,3,1,15,16.76,1098.653814
4,0.98,113.86,3,1,1,5,21.99,893.6440135
3,1.32,56.42,2,1,1,12,18.02,736.8981741
3,1.46,264.45,4,2,0,18,10.98,1256.512892
6,0.89,237.51,4,3,1,12,22.58,1376.515433
2,1.06,15.9,4,0,0,16,36.72,698.0343746
5,1.39,142.39,4,0,0,18,39.68,1284.206721
7,1.14,171.3,1,3,,18,15.28,1352.300629
5,1.39,253.26,3,1,0,17,36.18,1339.542277
5,0.88,52.75,1,3,1,8,37.6,817.8465804
4,1.34,84.41,1,3,1,16,42.49,882.7195319
5,1.07,180.33,1,3,0,5,11.2,974.6759604
3,1.29,175.91,4,0,1,9,33.97,1048.267347
4,1.01,76.41,3,0,0,8,38.42,836.8620706
1,1.28,130.08,1,3,1,16,12.81,673.4546859
5,1.29,289.8,3,0,0,6,27.03,1275.23748
5,1.09,214.22,2,3,0,9,24.54,1192.405641
1,1.48,251,3,1,0,19,21.5,967.3527221
5,0.8,68.24,4,2,2,19,32.51,1081.2252
1,1.27,279.32,3,0,1,,21.1,852.1324901
4,,165.64,4,0,2,11,14.85,1189.982319
3,1.4,273.1,2,0,2,8,39.11,1090.289719
1,1.2,264.19,,1,2,13,30.5,843.773268
,1.43,224.06,3,3,2,17,28.52,1068.950482
1,0.88,72.34,2,3,2,15,32.66,546.9023261
5,1.18,32.69,2,3,2,15,15.35,883.1303849
7,1.49,262.83,1,3,2,19,36.78,1521.533019
7,1.49,90.09,4,3,0,8,23.58,1288.212764
4,1.28,84.96,1,0,1,15,26.8,922.8675211
6,0.92,279.49,2,3,2,6,37.14,1254.037201
4,0.88,172.67,1,3,2,14,28.69,963.7480533
6,1.45,27.18,1,3,1,8,24.08,951.2568497
7,1.42,31.22,2,1,0,9,14.37,1070.644352
7,1.02,99.41,3,3,2,5,22.65,1189.446294
1,1.45,232.8,2,2,2,18,36.84,904.9163235
3,0.89,64.35,1,2,2,15,16.98,690.0147272
2,1.01,,4,0,0,13,38.82,944.5035503
4,1.25,25.7,3,0,0,19,13.12,924.8339282
5,0.92,132.28,2,2,1,9,24.16,1010.719385
6,1.49,35.62,2,1,0,17,37.68,1158.617693
5,0.96,166.7,1,1,1,17,19.13,1106.191972
3,0.97,199,4,2,1,14,10.85,1046.942147
6,1.13,99.15,3,1,1,12,29.95,1177.197064
4,1.34,281.68,2,0,2,9,16.21,1177.078846
1,0.88,159.26,3,3,2,14,26.91,756.2596302
5,1.27,291.03,3,2,1,18,16.83,1422.340376
3,0.87,56.53,1,1,2,12,30.2,669.8256058
4,0.87,176.32,1,3,2,15,25.99,978.1785139
7,0.83,56.63,4,3,2,14,28.91,1263.391693
7,1.18,67.54,3,2,1,19,31.31,1234.468391
4,1.11,128.67,3,3,0,5,,932.3030725
4,1.02,29.52,2,0,2,5,32.71,731.927422
4,1.17,17.53,1,,2,11,38.21,686.0841381
6,1.15,22.97,2,0,0,8,25.74,959.5713454
4,1.13,270.04,2,0,1,15,24.76,1194.778578
5,0.92,,3,1,2,9,25.09,1299.600264
3,1.43,24.83,2,0,,5,,649.5127251
6,1.23,29.2,1,2,0,9,15.46,915.4986301
4,0.89,250.86,2,0,2,6,37.88,1065.990085
,0.98,25.76,1,0,0,18,41.27,626.6586129
2,1.34,109.77,1,2,1,8,10.23,679.9993026
3,1.34,194.04,3,0,0,7,19.91,903.4440402
7,1.31,262.81,4,2,0,18,34.18,1608.526405
1,1.35,240.11,1,1,1,15,42.21,827.3681394
1,1.22,39.53,2,1,2,17,23.71,543.7547397
7,1,251.87,3,3,1,5,14.69,1369.873508
6,1.05,257.33,1,1,0,17,26.48,1308.885532
6,1.16,,1,1,,5,18.22,1291.754595
6,0.97,14.61,2,3,0,13,38.11,946.6646505
1,1.4,285.67,4,0,1,5,24.01,963.9757326
2,1.32,,4,0,2,18,14.88,873.1214007
1,1.49,241.63,3,3,0,12,25.33,886.5825419
5,1.09,248.81,4,2,2,8,14.94,1323.104541
4,1.41,226.7,3,1,1,16,41.39,1170.061509
6,1.35,285.66,2,2,0,11,17.23,1409.621787
2,1.38,122.42,2,0,1,18,40.15,838.2895078
3,1.28,212.32,3,3,,9,25.39,1039.051242
3,1.04,201.36,4,0,2,9,27.8,1027.480464
4,0.97,275.84,2,1,2,16,12.34,1216.351498
2,0.99,56.38,3,3,1,9,30,631.6338543
1,1.2,41.05,,3,0,11,34.96,601.5297681
1,1.42,198.29,1,1,1,11,42.52,692.4112651
5,1.11,232.48,2,3,1,6,21.11,1143.775488
5,1.22,119.54,3,1,2,7,30.17,1033.035494
1,1.31,135.88,1,3,0,17,30.69,726.5319284
3,1.4,284.05,2,0,0,11,21.2,1096.993615
6,1.25,210.09,2,2,2,16,28.06,1350.738144
3,1.24,35.4,1,2,1,8,11.38,641.9657196
5,1.49,172.39,4,2,1,10,34.36,1249.759919
4,1.4,49.22,1,2,1,10,32.41,809.2506046
1,1.31,208.54,4,3,2,18,18.51,946.5375677
5,1.38,215.63,4,1,1,18,23.38,1400.089519
5,1.5,228.25,2,3,1,17,25.94,1293.226241
6,1.15,274.26,1,1,0,8,30.79,1267.879764
1,1.29,61.23,,2,2,19,29.28,658.1286437
6,1.37,184.47,3,0,2,9,17.84,1246.93804
1,1.11,255.25,2,2,0,12,32.8,841.1271882
6,1.47,111.66,2,0,2,17,36.58,1181.528159
3,1.07,255.77,2,1,1,11,28.61,992.892783
4,0.97,150.34,1,,0,8,14.91,835.3723045
4,1.27,226.53,2,3,0,7,28.27,1040.606554
1,0.86,54.72,4,2,1,7,18.17,597.0060672
2,0.89,280.42,1,0,2,13,24.86,930.6478722
7,1.48,275.05,3,0,2,6,27.57,1513.185622
5,1,161.87,3,2,0,9,17.62,1070.200346
5,0.82,238.78,1,2,2,6,34.7,1124.061098
1,1.13,257.22,1,2,1,15,43.9,847.0342667
6,1.41,240.06,3,2,2,16,13.32,1461.720103
2,1.03,282.9,1,3,1,5,22.31,877.0226213
3,1.09,160.97,2,0,0,9,33.54,
6,0.91,289.27,4,0,1,10,34.28,1430.196679
6,1.04,226.17,4,0,0,5,,1276.485138
1,1.48,53.35,1,3,0,12,41.92,522.5416984
1,1.41,110.2,1,2,1,14,19.63,609.8595425
5,1.32,37.85,4,1,1,5,21.02,973.4702431
1,1.35,262.49,1,3,0,11,34.28,815.7717334
1,1.27,261.52,2,1,0,14,23.59,883.3588413
1,0.88,53.39,3,1,0,12,14.17,572.0526734
5,0.88,220.67,2,2,0,7,38.88,1099.671781
3,1.18,220.43,1,3,0,6,14.28,855.7198229
3,1.22,287.44,1,0,1,16,30.12,1053.176055
7,1.48,260.1,3,2,2,10,21.68,1527.906322
7,1.12,203.57,,3,0,7,14.52,1218.467378
1,1.44,227.86,1,1,2,9,18.36,
7,1.49,44.26,2,0,2,6,29.34,1108.926667
5,1.39,146,2,3,0,9,17.89,1014.160901
3,1.08,192.85,4,1,2,17,27.91,1064.508566
6,1.33,42.41,2,2,2,13,43.31,1070.141149
3,1.18,183.78,4,1,1,8,36.5,986.3943205
3,0.94,145.82,4,1,0,9,44.61,938.0119167
5,0.89,108.14,1,3,0,9,33.39,889.2508125
7,0.85,257.3,4,1,1,15,44.39,1520.368552
6,1.03,119.37,3,0,1,13,44.52,1188.550269
5,1.28,253.82,4,3,0,11,41.97,1353.063067
1,1.44,37.99,3,0,1,14,32.65,618.6185914
4,1.02,128.78,2,2,2,19,39.88,1024.404745
3,1.17,207.81,2,1,2,18,19.5,1026.789664
4,1.13,36.44,1,3,0,12,22.78,813.7890015
5,,55.92,1,1,0,12,24.62,878.2795671
5,1.33,117.67,,2,2,9,23.27,1136.632749
5,1.16,17.24,,0,1,,37.54,984.3662666
4,1.44,37.96,4,3,1,17,23.58,977.7782535
5,1.38,183.86,2,0,2,5,11.7,1072.106326
1,0.99,35.71,3,2,0,12,14.78,545.1464616
5,1.02,20.58,3,0,2,9,10.02,843.0994308
2,1.18,194.11,2,1,1,13,38.57,849.5633573
7,0.89,150.82,1,0,1,14,14,1234.616033
4,0.98,73.91,1,0,0,8,38.13,762.3767453
2,1.37,200.87,4,3,0,11,42.5,993.1200269
5,0.91,195.79,3,0,2,7,42.66,1107.251399
1,1.18,183.32,2,3,1,10,39.73,715.1111268
3,1.08,19.71,3,3,1,6,27.47,660.7378784
6,0.94,139.57,2,3,2,15,28.06,1156.148065
7,1.48,82.15,1,2,2,15,22.64,1189.726975
6,1.38,82.4,4,0,1,5,,1132.2951
5,0.99,158.05,2,0,2,13,13.59,1121.436271
7,1.35,134.51,4,3,1,19,37.11,1430.690793
7,0.8,247.3,3,2,2,8,16.75,1424.862644
1,0.99,279.74,4,1,0,18,43.46,965.480611
7,0.88,172.05,4,3,0,16,22.37,3668.864619
4,1.1,220.8,4,0,2,13,24.48,1212.754822
2,1.25,192.33,2,2,1,14,18.81,887.8501219
2,0.92,158.43,2,3,0,,28.4,815.4745315
2,0.97,181.79,4,0,0,18,19.1,965.1029613
4,1.07,238.42,2,0,2,9,15.48,1049.807644
6,1.24,48.96,3,3,2,18,27.64,1177.219963
1,1.02,104.73,2,1,0,19,13.27,665.7776037
7,1.22,43.42,2,0,2,17,25.69,1198.029635
4,1.04,184.75,2,1,1,19,41.73,1068.006157
2,0.98,115.93,1,1,1,16,21.17,720.6975675
5,1.4,256.96,4,0,1,16,18.42,1380.89786
3,1.07,62.4,1,2,2,6,37.78,659.2147132
7,1.44,285.11,4,2,0,12,,1650.563172
4,1.01,270.07,2,1,2,16,13.41,1200.271075
4,1.18,261.09,4,3,0,13,,1312.230477
,0.84,42.49,2,2,1,12,21.26,489.6434239
1,1.28,216.65,4,3,1,16,24.97,933.3122174
4,1.36,102.62,3,3,1,15,10.34,976.6097291
2,1.48,91.04,3,3,2,13,34.48,772.7813752
3,1.39,258.37,1,1,0,19,44.22,1064.932234
7,1.02,271.3,4,3,2,8,11.04,1486.834296
1,1.19,136.84,4,2,0,10,38.71,757.8643205
7,1.21,65.08,1,2,0,8,37.89,1059.066615
2,,95.06,1,0,2,14,40.67,613.5885715
7,0.85,163.78,4,3,2,13,16.54,1375.198933
5,1.03,288.76,1,0,1,,43.11,1237.425918
1,1.32,254.09,2,2,1,11,27.12,874.7498029
2,1,221.45,4,0,0,5,,873.7567707
2,1.41,56.94,4,0,1,10,28.13,772.4740513
3,1.25,222.12,4,1,1,7,23.84,1056.68583
3,1.13,226.8,4,3,0,10,34.96,1040.780197
5,1.18,109.69,1,1,2,8,43.54,962.9308922
2,1.03,208.17,3,1,0,18,23.59,988.8995977
6,1.48,138.55,4,0,0,7,15.98,1258.325502
2,0.92,214.1,1,0,2,12,27.44,774.4048612
3,1.4,151.64,1,0,0,9,31.71,849.1794504
6,1.27,268.83,4,2,1,13,18.78,1475.98487
1,1.3,250.83,4,0,2,17,36.84,1004.699029
1,1.39,191.24,1,0,1,,38.34,694.1700546
7,0.9,229.63,4,3,2,19,27.22,1542.867636
4,1.29,236.13,3,2,2,16,39.01,1194.751757
3,1.34,181.2,2,0,2,8,28.1,880.2680901
4,1.49,186.52,2,3,2,6,33.72,
6,1.32,182.11,2,0,1,5,39.37,1200.832255
,1.47,26.17,1,0,0,16,33.27,665.2574603
5,1.39,243.07,3,2,0,10,36.35,1291.961591
2,1.41,283.55,2,1,0,11,18.98,994.9756641
5,1.44,185.63,2,1,2,7,,1171.847292
6,1.17,257.67,1,0,2,13,41.41,1332.57799
3,1.3,12.41,3,0,0,5,19.51,641.144632
6,0.89,164.51,2,2,1,8,15.77,1161.286433
2,1.05,103.37,4,1,2,15,18.39,848.9535219
1,1.42,15.95,3,3,0,19,41.18,650.457631
1,1.48,163.59,1,3,2,6,43.5,600.3038276
6,0.88,109.82,3,0,1,14,23.98,1161.15903
4,1.21,233.33,2,3,0,14,29.21,1110.970788
3,1.31,290.65,2,3,0,15,30.93,1186.712546
3,1.16,142.39,4,0,0,17,32.46,1047.234496
1,0.96,278.39,4,3,1,6,44.14,900.6987894
7,0.83,29.77,4,3,2,16,25.44,1218.095349
5,1.47,260.14,3,2,0,5,22.21,1243.692458
7,0.97,58.76,4,1,0,8,28.45,1177.645309
2,1.01,129.34,4,1,2,7,16.38,767.7194718
5,1.25,154.25,4,2,2,15,40.98,1232.818138
5,1.1,295.24,2,3,2,18,29.5,1326.288126
6,1.1,274.41,4,0,,5,33.59,1394.980453
1,0.86,121.93,4,0,2,9,36.54,676.2803992
7,1.49,162.37,2,1,1,11,32.05,1301.378809
7,1,250.94,3,1,2,11,27.88,1447.992033
1,0.88,197.45,3,0,1,6,31.04,739.6220359
7,1.28,243.14,2,3,2,15,20.23,1479.504413
1,1.33,222.75,1,3,2,19,35.36,836.0937046
6,0.82,67.54,3,2,2,9,17.24,1023.811701
4,0.99,297.68,1,0,1,9,43.12,
5,0.94,172.68,3,0,1,6,27.3,1092.112334
6,1.35,175.83,1,0,2,5,34.14,1143.66335
3,0.93,183.54,3,2,1,10,28.09,952.6192608
2,0.96,24.25,1,2,,5,38.61,465.6065946
4,1.49,289.27,1,0,0,14,17.05,1167.937256
3,1.29,201.5,4,3,2,12,22.97,1071.82054
5,1.07,69.09,3,2,0,15,44.16,1025.922823
7,1.33,231.15,1,0,1,13,17.67,1392.186244
1,,27.17,4,0,0,10,16.22,549.3890137
5,0.95,84.15,1,1,0,5,14.94,835.906759
6,1.14,93.72,4,,1,7,38.74,1141.573548
2,1.34,18.23,2,1,2,14,15.39,638.2241901
6,0.92,278.2,3,0,0,11,29.7,1412.920078
4,1.14,168.49,1,2,2,7,42.2,888.4322132
4,0.88,103.24,4,3,2,9,25.77,927.6188132
2,1.39,147,4,2,1,16,39.35,944.7284619
