household_size,seasonal_index,garden_area,number_of_bathrooms,children_count,elderly_count,appliance_count,temperature,daily_liters_used
4,1.26,217.68,3,3,0,7,19.81,1135.468678
,1.04,90.95,2,0,0,8,36.65,1151.013886
7,0.83,246.8,,1,1,6,27.75,1287.552628
7,1.26,236.93,2,0,0,,29.79,1380.780799
,0.84,234.72,1,1,0,5,32.55,1049.512128
7,1.48,26.24,4,3,0,5,14.16,1175.623238
5,1.42,276.6,4,2,2,11,43.29,1396.38574
6,1.38,246.13,4,0,2,15,25.05,1495.432
2,1.06,107.15,3,2,2,,29.45,768.3912006
3,1.32,154.88,1,1,0,18,11.89,908.2117306
5,0.83,245.15,1,3,0,14,23.88,1153.957886
7,0.86,298.83,2,2,1,13,28.9,1509.099872
7,1.15,286.19,3,1,2,16,16.96,1615.315032
1,1.21,189.18,2,0,2,9,44.63,675.5992557
7,1.34,160.27,2,0,0,10,10.08,1350.379743
2,1.01,76.23,4,3,0,18,25.74,
4,1.18,112.56,2,0,1,19,13.59,1033.025883
4,0.84,20.24,3,3,0,11,41.55,785.6587311
7,1.13,191.38,3,2,1,14,20.73,1382.153307
,1.27,102.88,3,0,1,18,25.62,735.8578382
5,1.49,117.54,4,0,1,11,10.38,1142.064844
2,1.34,81.12,4,2,1,13,31.98,803.2656377
1,1.5,28.45,3,3,1,12,15.58,615.178478
5,1.15,230.21,4,1,1,14,18.99,1352.836375
2,1.1,146.2,2,1,0,17,29.18,830.0470458
7,1.38,276.34,1,1,2,10,41.75,1383.557324
4,1.12,59.8,1,,1,10,12.84,791.7064038
2,1.33,287.43,4,3,2,19,15.72,1177.252644
7,1.5,205.43,3,3,1,,17.27,1481.119511
6,1.31,181.32,1,2,2,15,31.32,1267.985472
3,0.81,294.24,2,3,1,12,30.37,1079.195998
2,0.93,45.69,3,1,2,11,35.77,649.8238647
3,0.99,172.24,1,2,0,13,38.5,897.1598805
2,1.38,263.03,4,,2,19,17.8,1132.852468
3,1.45,245.02,3,,1,14,18.97,1124.262129
,1.25,170.3,2,1,1,11,19.09,1216.670825
4,0.86,74.18,2,1,0,13,22.99,853.2170335
5,1.15,89.66,2,0,2,7,26.93,903.0278844
3,1.4,120.25,1,3,2,,31.99,874.9773049
6,1.05,42.66,4,2,2,7,38.78,1051.872435
3,0.85,273.26,3,3,2,15,30.98,1107.787744
4,1.35,118.67,,2,1,17,18.87,935.9546045
3,1.26,,1,3,2,12,16.32,927.0737617
6,1.13,145.92,2,2,0,18,29.62,1221.483866
7,,54.76,1,0,1,6,34.89,1057.370591
6,1.39,231.1,3,1,1,19,27.65,1448.132029
1,1.29,101.83,,1,1,9,12.76,650.9036908
4,1.46,176.46,2,2,1,11,37.54,1019.344808
7,1.12,269.38,3,0,,18,15.13,1561.356521
1,1.31,264.65,1,0,1,16,42.32,847.2826825
4,1.38,28.01,4,0,1,8,10.69,885.7420756
7,1.24,247.05,,2,1,14,10.91,1597.802451
3,1.19,66.31,1,3,0,7,23.36,667.1925519
7,1.31,178.28,2,2,2,7,41.35,1300.575755
6,1.05,74.19,1,0,1,13,32.49,1011.704854
1,1.06,109.18,3,1,0,10,21.86,624.3137231
3,1.48,209.49,3,1,1,6,22.31,1008.840351
6,0.88,15.42,2,3,2,15,11.68,958.2682621
4,1.39,284.68,2,2,2,19,36.64,1301.441066
7,1.35,273.64,4,3,2,18,35.07,1649.690814
6,0.84,109.9,3,1,0,16,43.96,1232.752514
3,1.29,247.92,3,1,1,13,27.19,1094.540729
1,0.87,85.07,4,1,2,17,10.42,687.1929647
1,0.95,20.94,4,1,2,15,24.42,591.5393981
7,1.47,265.99,4,1,0,6,24.64,1549.003186
6,1.05,123.37,1,1,,17,31.44,1125.830314
3,0.84,169.71,4,1,1,6,37.06,933.9434553
2,1.16,272.83,1,,0,15,36.14,936.4341065
4,0.94,271.63,2,2,1,15,13.26,1160.32943
4,,268.15,3,2,1,14,21.86,1208.976502
3,0.87,113.5,4,2,2,15,,957.903106
2,0.87,257.31,2,0,2,,40.62,823.033904
1,1.15,197.53,3,3,0,,38.38,759.7016239
7,1.04,235.87,3,0,,13,29.82,1469.062763
5,0.91,231,2,0,1,16,17.12,1237.348149
5,1.21,222.93,1,2,0,15,20.61,1184.796466
7,0.84,148.09,2,2,0,15,26.33,1226.598397
3,1.33,261.22,1,2,1,13,39.42,1041.893149
2,0.84,202.91,3,3,0,5,33.16,801.799554
2,1.48,174.34,4,3,2,16,30.55,981.6820544
4,1.31,25.47,4,0,0,16,13.33,964.3638966
1,1.43,70.36,3,0,2,19,22.02,743.3771544
6,1.11,105.55,1,1,0,9,35.31,1021.524715
2,0.84,226.53,2,0,2,15,32.16,900.4041788
7,0.96,295.65,4,0,1,18,30.98,1640.165868
6,1.48,213.48,1,2,0,8,24.22,1234.345681
5,1.23,132.88,2,0,0,14,18.66,1074.141762
6,0.96,112.83,3,0,2,15,36.1,1201.697304
1,1.14,148.14,3,2,2,18,36.74,738.7657445
7,1.02,122.03,2,3,0,12,39.95,1217.82254
1,1.14,14.16,2,0,2,15,20.05,517.9701431
6,1.39,54.6,4,2,2,7,25.64,3112.560319
3,0.96,255.33,3,2,1,8,11.62,1041.297622
2,1.08,99.32,2,2,0,8,25.72,627.7135871
7,1.11,98.06,3,0,,10,43.44,1231.105266
3,1.21,169.71,1,2,2,6,44.86,844.2855344
6,0.85,133.2,3,1,2,9,13.35,1116.788186
2,0.94,19.61,3,0,1,15,16.98,632.8673232
4,1.08,130.26,4,3,1,16,23,1091.839243
3,1.37,128.72,2,0,2,8,25.58,840.2508709
3,0.93,210.44,3,3,2,15,12.13,1009.878134
6,1.42,22.97,1,0,0,10,37.28,952.9328709
5,1.04,183.06,3,1,1,5,42.07,1124.97794
6,0.98,64.46,,1,1,19,16.16,1152.071584
3,1.09,227.91,3,1,1,8,42.78,1030.105732
2,1.19,26.47,1,3,0,18,36.07,625.0803792
5,1.31,282.16,1,2,1,5,15.96,1173.413558
6,1.13,144.1,3,0,1,6,12.14,1165.405022
7,1.37,122.04,2,3,0,11,16.02,1284.005476
6,1.37,161.35,2,0,2,15,20.93,1243.123733
3,0.8,200.66,1,3,2,10,39.87,787.8363089
3,1.35,13.82,2,3,0,19,37.87,770.4554222
4,1.11,52.69,,,1,15,10.42,866.4457451
6,1.48,248.68,1,2,0,5,41.68,1266.396461
,1.37,272.86,1,0,1,16,32.54,1094.976243
7,1.07,89.41,1,3,0,19,32.03,1161.431252
1,1.24,199.73,3,3,2,8,18.18,790.1649927
5,0.94,286.22,1,3,0,15,16.81,1220.333313
,1,13.06,1,1,2,13,34.19,423.3999458
5,0.94,100.44,4,1,0,18,23.96,1156.190384
7,1.33,241.95,1,0,0,12,41.68,1401.909999
6,0.81,268.05,3,2,1,10,38.06,1341.556648
4,1.09,213.73,3,0,1,7,20.02,1078.392096
3,1.39,267.45,1,0,0,5,12.27,944.4048047
3,1.3,25.67,4,2,0,7,12.16,756.1087938
3,1.1,93.78,2,3,,15,16.03,804.9304569
6,1.24,72.81,1,2,0,5,32.37,976.33289
5,1.1,115.69,3,2,0,14,15.85,1063.821267
7,1.39,133.03,3,2,2,12,21.94,1353.9267
3,1.2,72.97,1,3,1,11,28.24,745.1282612
1,1.24,278.59,2,2,1,17,24.68,930.0466133
3,1.49,45.6,3,3,,12,34.98,825.5407696
6,1.34,234.62,1,0,2,15,40.86,1295.410827
7,1,268.46,1,0,2,18,39.88,1429.705518
4,1.34,127.11,3,0,0,19,41.95,1076.954905
7,1.45,162.71,4,0,0,14,19.09,1461.135118
1,1.01,272.26,4,3,2,8,44.21,940.0232224
3,1.37,53.65,3,3,1,19,41.29,878.2508918
3,0.97,47.01,2,1,2,,17.73,705.9617579
2,1.1,24.25,2,2,0,10,37.9,578.5281588
5,1.28,260.51,3,0,0,7,40.69,1239.938079
1,0.97,79.07,,1,1,5,16.04,486.6827719
2,0.93,151.25,2,1,2,7,11.99,683.7436058
7,1.12,92.92,4,2,1,5,14.96,1200.676465
4,1.35,295.75,1,2,2,11,42.69,1223.451444
5,1.22,247.7,1,1,1,13,39.6,1208.645082
1,1.29,204.54,4,0,0,9,37.09,793.0514825
3,1.28,272.85,3,2,2,9,22.08,1117.053928
7,1.18,82.1,3,0,1,19,22.85,1280.508623
1,1.02,92.69,1,3,2,8,24.12,472.2406259
3,1.1,241.77,3,0,2,10,22.35,1057.438942
5,1.07,77.55,1,3,2,7,32.45,866.8406462
3,0.86,189.79,2,3,2,7,38.48,857.3987457
4,1.43,218.45,3,1,1,10,34.42,1129.437308
7,1.25,117.26,1,1,1,9,37.64,1178.188842
6,1.4,216.73,4,2,1,16,27.65,1461.943921
3,,28.01,2,3,2,15,24.35,750.4823213
4,0.85,128.09,4,2,0,19,14.95,1066.768585
6,0.95,226.75,2,0,1,17,32.53,1349.472507
7,1.47,,2,0,0,17,39.7,1404.497834
5,1.12,214.85,1,0,1,13,38.11,1071.442891
5,1.37,170.98,1,0,1,7,36.13,1001.742566
7,1.2,111.24,4,2,0,7,38.73,1272.04124
7,1.38,90.59,4,3,1,11,32.77,1279.49966
1,1.31,146.96,2,3,1,18,36.5,757.8259806
4,1,90.79,2,1,0,13,14.88,880.809941
4,1.49,145.8,3,3,1,9,18.8,1064.690416
7,1.14,117.87,1,2,0,19,42.21,1234.364728
2,,56.96,3,2,0,6,29.46,644.6845629
2,1.18,214.9,4,2,0,16,11.94,1027.915097
6,1.42,68.54,1,1,0,14,42.18,1114.962123
6,1,296.29,2,3,2,14,16.22,1383.366314
2,0.84,279.91,1,1,1,10,16.11,879.0270123
7,1.1,291.94,4,3,0,13,18.54,1609.549631
7,1.44,178.69,1,2,0,19,39.69,1356.254468
6,1.11,43.23,3,3,2,13,21.95,
3,0.99,292,2,3,2,10,14.55,1083.16574
7,1.23,64.29,2,2,2,5,28.48,1102.215119
2,1.32,202.12,4,1,2,14,42.84,995.7610903
4,1.12,11.27,1,1,1,11,11.35,700.1276674
7,1.07,245.03,1,1,2,17,26.99,1431.579921
7,1.06,162.85,3,0,0,9,44.82,1326.648174
3,1.09,,1,2,1,12,10.32,804.8831307
6,1.39,44.08,3,2,0,8,38.28,1071.933258
7,1.14,232.42,2,2,0,11,31.2,1385.249478
5,1.02,19.24,3,3,2,19,13.42,999.5296701
1,0.93,200.55,2,0,2,6,14.46,676.3350209
,1,279.32,2,0,1,14,38.97,1023.815855
5,,139.03,3,1,0,16,15.33,1140.827787
6,,74.06,2,0,0,12,31.26,1069.153368
4,1.24,28.29,4,1,2,5,27.93,871.961846
1,0.85,85.69,1,0,1,18,40.63,576.577746
5,1.23,163.15,4,2,2,9,20.57,1197.053512
1,,268.62,2,1,0,11,40.29,802.0722841
2,0.98,212.67,4,3,0,19,15.34,1020.358998
6,1.03,216.01,2,3,2,9,11.72,1210.86814
7,1.35,144.42,3,1,1,12,13.43,1350.330628
4,1.36,1344.6,1,3,0,14,23.99,3477.194257
6,0.87,260.66,1,0,2,,39.6,1315.094784
1,1.15,82.29,3,3,2,14,42.75,655.0011443
5,1.17,158.17,1,3,2,8,28.18,1043.130391
2,0.82,65.01,3,2,0,8,27.07,604.098594
2,1.3,144.78,2,2,0,6,25.51,722.0541098
6,1.06,274.5,2,2,1,12,25.64,1365.894504
7,1.09,206.35,4,0,2,10,32.32,1403.736819
5,1.23,39.95,1,2,0,18,32.59,904.8036642
7,1.13,214.52,4,0,1,12,11.43,1508.465328
7,1.32,264.56,2,2,0,9,16.85,1481.482464
5,1.22,203.88,4,1,0,17,21.16,1329.346421
1,0.96,20.16,4,0,0,17,23.35,610.839665
6,1.41,16.88,4,3,2,13,38.21,1165.566034
6,0.95,12.4,1,2,0,10,14.62,868.2615988
3,1.3,239,1,2,0,15,31.04,1037.404095
6,1.35,224.69,4,0,2,9,22.21,1402.997585
2,1.28,58.68,3,1,0,5,32.12,657.4113544
1,1.1,237.96,3,1,1,8,36.75,797.7865318
5,1.41,66.42,4,0,0,13,21.57,1128.178188
6,1.03,274.74,4,3,0,7,25.56,1367.766808
,1.28,120.96,4,2,1,14,24.71,815.5551728
6,1.41,12.74,1,0,1,13,12.55,995.670657
5,0.91,294.06,4,0,2,6,10.67,1318.422923
4,1.26,297.95,4,1,0,7,10.44,1294.928986
5,1.43,297.6,1,1,1,12,31.08,1317.982715
5,0.87,37.08,2,2,2,13,15.89,841.1627124
5,0.9,30.07,1,0,1,14,28.1,856.8292217
6,1.06,140.79,2,1,2,17,26.86,1179.654305
3,1.5,92.32,3,2,1,6,24.64,816.7209533
5,0.96,162.32,4,0,1,8,24.4,1152.634362
2,1.03,233.05,1,2,2,7,10.85,769.9970567
2,1.38,27.54,1,2,2,17,25.73,599.8408132
1,0.89,26.11,2,3,2,12,43.2,505.8954124
3,1.5,101.61,2,2,1,11,36.66,829.7008859
1,1.32,96.59,3,0,2,8,22.61,629.5746136
2,1.47,269.83,3,0,0,10,38.58,1032.681549
7,0.9,139.63,2,0,2,8,41.9,1182.861172
2,0.96,31.07,3,1,0,19,24.84,695.0081769
4,1.06,61.42,1,1,2,12,33.61,781.7317261
5,0.84,98.89,2,3,0,18,22.34,1049.658021
7,0.84,229.26,2,0,2,13,12.71,1359.222435
2,1.43,231.98,4,3,1,12,35.9,1058.057782
6,0.83,190.62,1,1,0,13,34.84,1151.158191
6,1.32,77.69,4,3,0,8,21.35,1137.092518
1,1.3,59.44,3,3,1,6,26.74,510.9413621
7,0.85,211.71,3,0,2,5,44.21,1329.149056
1,0.93,138.93,3,3,1,6,21.4,641.9450345
,1.12,160.54,3,2,0,15,37.47,1166.590292
5,1.25,40.55,3,2,1,5,38.16,908.8551142
4,1.43,48.2,4,2,2,6,37.1,884.5810691
3,1.17,244.01,2,1,0,5,34.71,972.9104894
1,1.46,237.05,1,0,0,15,,845.1793874
5,0.93,268.96,3,3,1,19,22.48,1362.687747
1,1.24,235.74,3,1,1,12,37.22,911.7819439
5,1.39,249.44,2,1,0,16,36.63,1305.649239
2,0.96,120.49,4,0,2,12,15.4,855.1101056
1,1.35,211.74,2,3,2,16,16.32,863.4480425
2,1.08,75.48,3,1,2,9,18.05,651.0822859
1,1.5,114.14,2,3,2,9,18.24,643.249614
,0.86,31.81,2,0,1,13,38.46,750.471195
4,1.19,53.98,1,0,1,,37.5,801.1727142
6,1.35,281.42,2,3,2,10,31.16,1358.426699
6,1.27,127.1,1,1,0,11,19.16,1110.983524
6,1.15,247.07,2,0,0,11,38.75,1271.54869
2,1.16,148.41,2,0,1,15,11.51,824.8600686
7,1.08,32.63,1,1,0,15,10.34,1054.94905
5,1.04,236.55,4,1,2,8,11.91,1249.655561
6,1.22,208.54,3,2,0,8,23.8,1258.725975
3,1.32,98.64,1,2,0,17,40.25,812.0956058
6,1,,4,0,,18,20.88,1140.973239
1,1.46,298.11,1,0,2,5,38.38,836.6597558
2,1.06,267.44,4,0,1,12,16.19,1073.123567
7,1.1,172.42,1,3,2,16,27.73,1287.002823
1,1.09,283.08,1,1,1,9,33.03,821.2506929
7,0.88,255.85,2,2,1,7,36.4,
1,0.88,131.28,3,3,0,11,17.7,630.6570465
1,1.36,85.1,4,0,2,10,14.11,1785.135946
4,1.07,157.13,4,0,2,7,23.17,1054.081394
4,0.95,128.53,1,2,1,18,35.82,928.1419797
5,1.3,35.14,1,3,1,8,27.32,844.2542508
2,,170.18,2,2,1,12,30.56,858.3713265
3,1.46,152.97,1,2,0,13,41.76,872.5747741
3,1.31,135.39,4,3,2,11,27.66,939.710489
3,0.93,231.21,2,0,1,8,32.33,914.2050549
1,0.91,97.99,3,3,0,5,27.45,565.4025582
4,1.41,255.4,4,3,2,17,25.63,1359.676679
2,1.47,62.77,3,3,1,6,19.81,700.180756
1,1.24,75.97,3,0,2,9,35.21,628.2722303
7,1.43,93.11,3,0,1,13,20.3,1281.776413
4,1.37,137.09,2,2,0,14,33.93,1028.145591
4,0.91,252.14,2,0,2,5,29.4,1061.98113
6,0.96,203.42,1,0,2,11,31.05,1180.851248
6,0.85,139.56,3,1,2,7,37.39,1132.544874
2,1.13,179.61,3,0,1,6,33.21,811.8154946
7,1.03,,,1,2,7,14.21,1201.071096
2,1.1,84.67,4,1,1,12,38.11,788.2003147
2,0.81,217.2,3,2,0,19,43.33,953.0891076
1,1.3,60.81,1,1,,13,15.38,512.730893
5,0.94,30.29,3,0,0,8,28.87,859.6455615
2,1.06,248.62,3,0,0,9,21.47,918.3489668
6,1.08,209.06,4,2,1,7,23.96,1325.889524
5,0.85,122.97,4,1,0,9,26.03,1105.564255
1,1.06,143.14,4,3,0,15,16.29,766.5834974
5,1.43,71.1,4,1,0,7,37.36,1056.062816
3,1.43,284.47,2,0,0,11,32.28,1097.616727
7,0.82,287.39,1,2,2,7,33.05,1363.486471
5,0.82,270.12,4,1,0,13,21.81,1326.89915
2,1.22,265.79,,1,2,10,23.93,1016.9615
1,0.94,249.44,2,3,0,6,30.04,722.2033538
7,1.43,95.08,1,1,1,11,25.11,1180.062997
2,1.14,171.37,1,0,1,7,22.44,678.837133
7,1.03,179.08,3,2,0,8,41.3,1259.002416
6,1.47,,2,0,1,10,43.86,1379.835636
3,1.02,82.09,4,2,0,15,28.86,925.5806991
6,1.02,,4,0,1,7,10.69,1264.788948
2,,55.43,4,2,0,19,15.72,811.4980581
2,0.96,26.75,4,1,2,19,30.37,743.1464995
2,1.33,65.36,2,1,0,17,27.48,759.7841726
4,1.33,45.55,3,1,0,7,35.24,826.6515954
3,1.07,,1,2,0,12,25.68,666.8715799
7,1.04,229.81,3,,2,14,10.76,1493.258889
2,1.09,141.5,3,1,1,15,25.52,840.508034
2,1.01,261.9,4,2,1,15,17.17,1026.065884
7,1.23,72.58,3,3,2,11,30.63,1221.947385
6,1.39,215.31,3,1,2,15,38.4,1336.530419
6,0.81,98.56,4,3,2,18,41.19,1201.290245
2,1.46,204.64,3,2,1,8,18.73,
1,0.88,159.94,1,0,2,7,10.07,552.1707143
4,1.43,52.85,1,0,2,10,29.95,808.4203971
6,0.96,284.37,4,2,,15,40.98,1493.424813
1,1.44,27.68,2,1,2,,30.96,586.800266
4,1.35,146.5,3,3,2,5,39.68,1010.345147
2,0.99,217.98,1,0,2,6,20.62,770.8624066
3,0.82,265.42,3,0,1,6,39.43,974.0670818
5,1.3,299.29,3,1,2,12,12.64,1371.459428
5,1.38,179.97,3,2,2,6,42,1143.772117
2,1.28,295.47,2,3,1,16,35.21,1037.18635
6,1.07,170.37,2,3,1,18,14.39,1311.460459
1,0.89,196.18,2,0,2,9,36.18,667.0526596
3,1.04,205.54,4,2,0,6,41.8,1005.080418
7,0.99,215.83,3,3,0,17,18.86,
4,1.31,137.64,3,1,0,14,21.69,1062.421037
2,0.91,295.3,1,1,2,,14.2,979.754686
3,1.37,123.03,4,1,1,5,22.1,885.3386885
3,1.23,72.39,1,3,2,7,23.4,684.7342072
6,1.14,203.84,4,0,1,8,24.33,1325.458047
4,1.05,130.95,1,3,0,8,21.35,869.6507781
3,1.16,,1,3,1,6,43.54,597.0516335
6,1.18,63.58,2,0,1,5,27.49,991.1824342
1,0.97,255.21,3,1,1,16,34.26,876.0327192
6,1.49,,4,0,2,5,35.02,1284.696914
1,1.44,12.01,2,3,0,17,25.15,548.6449516
1,1.07,280.16,1,3,0,8,37.62,752.4883374
7,0.98,75.72,1,1,0,14,36.35,1129.555453
7,1.01,182.78,2,0,0,12,30.27,1317.323706
3,1.49,268.78,1,0,0,17,24.44,1085.481509
6,1.08,277.91,2,0,2,5,21.73,1280.625299
7,1.44,252.19,4,2,1,5,,1555.777781
1,0.84,259.47,1,0,1,14,31.18,768.9232995
7,1.34,186.74,1,2,,8,22.43,1245.225308
4,1.33,242.51,1,1,0,6,22.88,1021.259944
3,1.26,179.38,3,0,2,16,36.34,1023.093974
6,0.88,54.2,3,0,2,6,16.33,1018.082504
6,1.49,226.46,3,2,2,5,33.52,1344.21218
5,0.95,159.33,3,3,2,11,21.96,1116.915959
6,1.3,176.1,2,3,2,13,34.92,1262.85983
3,1.33,287.24,1,2,2,18,18.49,1089.058419
4,1.33,29.23,4,0,2,17,34.43,935.8618065
6,1.38,228.23,2,2,0,10,24.77,1272.151966
5,1.49,292.67,1,2,2,19,44.65,1383.760395
3,0.87,128.19,3,1,0,17,41.54,930.5631644
1,1.13,34.19,2,0,2,16,43.31,553.5797018
2,1.48,275.74,3,2,2,14,30.5,1085.4185
2,1.42,151.88,1,0,0,11,38.66,793.370892
1,1.49,153.15,2,0,2,7,28.69,668.4165393
7,1.21,16.5,4,3,2,10,44.6,1163.041592
6,1.27,83.58,1,2,2,16,16.6,1091.868677
2,0.98,247.35,3,1,2,13,23.94,970.9105252
7,1.12,77.85,4,0,0,6,12.33,1172.156674
2,0.81,102.32,3,2,2,7,32.12,718.2549469
1,,86.81,3,2,0,18,19.88,753.6725036
6,1.45,84.68,4,1,1,8,42.65,1175.910345
6,0.88,165.4,3,,0,12,31.43,1234.666922
7,1.12,230.84,1,2,0,15,13.28,1357.995708
1,1.24,67,4,2,2,12,20.57,672.2332668
7,1.24,198,1,3,0,8,35.87,1319.618862
6,1.01,224.64,4,1,2,8,10.66,1315.321353
6,0.81,153.26,2,1,1,16,30.28,1206.208844
3,1.42,54.84,3,2,0,14,36.74,868.9571266
7,0.86,137.22,4,3,1,18,28.02,1426.721357
3,0.92,247.8,3,0,1,12,20.92,1073.679517
1,1.47,92.21,3,3,1,10,36.33,627.2695676
4,1.15,194.36,1,2,2,6,42.66,917.6305922
2,1.41,63.73,4,1,1,13,19.55,767.9639425
3,1.43,68.94,2,0,1,15,15.49,805.8095521
2,1.49,200.59,1,0,1,,14.93,817.2430753
5,0.83,221.28,3,2,0,11,33.37,1171.356233
1,0.84,265.5,1,3,2,14,36.39,776.1043134
4,0.93,168.94,3,3,0,15,31.14,1099.03404
5,1.26,125.37,3,2,2,14,29.69,1146.597743
5,0.98,268.36,2,2,0,15,27.67,1292.428882
6,1.15,42.36,2,2,0,6,29.41,942.3992298
5,1.35,267.01,1,3,0,10,29.99,1224.507486
1,0.93,41.84,1,1,2,17,19.18,471.0940955
3,1,120.66,2,1,0,,31.06,779.7063372
1,1.31,247.57,3,1,2,7,24.1,851.0926577
3,,159.64,3,0,2,10,43.25,892.7212885
5,1.33,164.94,4,3,2,15,27.42,1219.001154
5,1.27,132.98,2,3,0,14,41.22,1038.70214
4,0.89,49.75,4,1,2,8,22.48,879.2118779
3,0.97,271.03,1,3,1,6,22.89,915.6110039
5,,150.55,4,0,1,12,28.79,1108.761978
6,1.21,121,4,0,,7,37.76,1222.024358
2,1.08,222.86,2,2,0,7,30.98,831.7659515
4,1.1,284.24,3,2,1,19,31.87,1294.352692
1,0.87,177.69,3,0,0,8,25.09,706.7998597
4,1.05,246.14,4,1,0,10,17.54,1170.649579
2,1.44,123.85,4,1,0,17,15.67,931.5575433
3,0.85,113.79,2,2,0,7,40.47,749.4418894
1,1.48,25.89,3,3,1,9,26.11,497.7903795
1,1.39,197.5,4,0,1,13,20.98,848.8339307
3,0.94,107.17,1,1,0,8,26.32,689.6719005
7,1.29,283.43,4,2,1,5,42.22,1547.858549
7,0.86,289.47,1,3,1,6,33.38,1336.277074
4,0.91,62.49,4,2,1,14,22.31,956.1496392
5,1.14,266.35,2,3,,17,13.4,1314.000813
7,1.08,99.14,4,0,2,9,17.2,1229.041155
4,1.37,234.12,1,2,1,8,21.19,1069.398316
7,1.46,204.09,3,0,2,17,24.51,1532.822182
2,1.46,231.6,2,2,0,17,29.98,969.1863073
6,0.9,93.01,4,3,0,15,41.4,1184.445082
5,1.28,278.96,2,3,1,,39.97,1272.879779
4,1.2,180.47,4,2,0,5,27.64,1094.883208
6,1.06,48.77,4,0,0,11,24.72,1095.693906
6,1.5,15.02,4,0,1,18,22.57,1190.743796
7,1.12,152.35,3,0,2,15,28.24,1350.629014
3,1.27,176.58,3,0,2,9,20.83,948.6954458
2,1.15,179.98,4,3,1,18,39.28,976.6890484
2,0.87,148.18,1,2,2,14,22.25,731.3483217
2,0.9,187.21,3,0,2,15,33.71,894.6979618
5,1.33,117.94,4,0,0,13,32.86,1166.96341
1,1.36,213.47,2,3,1,6,44.63,742.933398
5,1.05,279.27,4,0,1,12,25.57,1390.655988
4,0.85,234.85,2,0,1,19,17.6,1121.828294
6,1.47,129.95,4,3,2,6,15.75,1249.277636
6,1.15,137.98,1,3,1,14,38.78,1144.016258
1,0.89,155.13,3,3,0,11,25.21,692.2405632
4,0.94,10.8,3,2,1,,29.69,881.1413996
1,0.83,167.99,3,3,2,15,44.52,723.5252585
6,1.3,212.15,4,3,2,7,30.33,1365.946473
7,1.29,17.58,2,1,1,14,32.31,1133.876439
5,1.22,59.78,3,3,,6,27.09,933.0158474
2,1.18,88.82,3,3,1,14,14.9,802.4554039
6,1.07,257.04,3,3,1,10,15.77,1370.845268
3,1.47,299.78,2,2,1,5,28.69,1091.170133
2,1.36,259.03,1,0,2,10,31.97,863.247915
6,1.44,24.95,2,3,0,13,19.95,1047.313149
5,1.02,296.08,3,0,2,,39.6,1410.615342
1,1.48,179.57,1,1,,12,22.39,718.4760818
7,0.92,65.11,1,1,,19,23.04,1159.646342
7,0.84,160.54,3,2,0,13,37.03,1329.480564
2,1.02,226.45,1,0,0,9,38.03,
5,0.94,209.84,3,1,0,19,32.49,1271.264511
7,1.16,154.11,3,2,0,7,23.93,1276.578312
7,1.05,152.07,1,0,0,19,18.56,1275.423702
4,0.92,250.61,1,3,2,12,29.93,1008.304623
3,1.39,283.66,3,1,1,5,42.28,1078.396655
2,1.16,192.18,3,2,2,5,33.66,862.6650542
1,0.88,246.76,4,0,2,10,41.03,889.3999457
7,0.85,186.1,3,3,2,14,24.78,1368.535819
4,1.07,38.55,3,1,1,12,34.18,838.3440915
5,1.44,226.18,1,0,2,14,12.27,1213.611923
7,1.16,182.49,1,0,2,12,33,1274.741785
3,0.9,173.18,2,1,0,8,32.1,850.0016636
1,0.97,20.33,4,,2,15,27.75,591.9880621
5,0.83,204.89,2,2,0,10,31.81,1107.947408
5,1.38,298.45,1,2,2,10,31.67,1261.251854
2,1.46,,2,1,1,9,28.73,799.891451
7,0.85,121.65,4,2,2,11,17.7,1227.292024
2,0.92,214.12,4,3,2,12,30.11,911.3809609
1,0.92,173.36,1,0,2,14,39.94,666.6499079
7,1.36,84.96,3,0,2,12,15.8,1237.66592
6,1.39,220.46,1,0,0,16,14.05,1297.385056
7,1.09,267.15,4,2,2,15,36.57,1587.370704
6,1.48,168.84,2,1,0,11,40.16,1274.998514
5,0.98,239.5,1,0,1,8,42.09,1134.065797
2,1.17,79.34,2,1,1,15,30.18,726.7752264
3,1.5,98.75,2,3,1,17,19.6,926.3818644
7,1.38,48.33,4,0,0,8,13.09,1204.106559
3,1.14,87.55,1,2,0,11,26.35,718.537938
7,0.88,35.67,3,3,1,12,27.03,1139.647389
5,1.43,110.74,4,2,2,16,19.63,1184.099526
2,1.18,184.91,2,0,2,18,32.21,907.2166791
1,1.02,207.65,2,3,0,14,26.82,783.5634965
1,1.12,223.56,4,1,2,11,10.73,893.4771489
1,1.02,177.99,2,3,2,11,,702.7580093
7,1.19,274.95,4,3,1,5,33.74,1536.637332
7,0.99,65.45,,1,1,5,22.73,1065.975837
3,1.11,,3,0,2,12,18.77,871.9923387
2,1.1,89.91,4,1,,12,28.8,790.4956923
7,1.23,119.67,4,2,2,10,26.8,1321.165934
2,0.81,731.95,1,3,1,13,34.3,2163.948185
3,1.22,238.2,2,0,1,16,24.69,1076.80701
7,1.22,41.35,1,0,1,6,26.63,992.1563536
1,1.07,49.42,1,1,2,14,29.74,459.8333176
1,0.97,245.38,1,0,0,13,22.22,731.1294358
5,1.39,70.69,1,2,2,10,21.17,895.2745418
6,1.04,46.58,2,3,0,9,23.75,993.7842938
